ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value,ID,Gene Symbol,Gene Title,Gene Ontology Biological Process,Gene Ontology Molecular Function
233098_s_at,3.4186692232352947,2.3437653588461536,-1.074903864389141,2.4771676161602464e-19,2.1736548444117377e-17,233098_s_at,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B,0031032 // actomyosin structure organization // inferred from direct assay,0005200 // structural constituent of cytoskeleton // traceable author statement /// 0005515 // protein binding // inferred from electronic annotation /// 0008092 // cytoskeletal protein binding // inferred from electronic annotation
1554483_at,3.3952373193529413,2.3203549032692306,-1.0748824160837107,4.9627866950003635e-23,7.966586324306612e-21,1554483_at,TMEM37,transmembrane protein 37,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006816 // calcium ion transport // inferred from electronic annotation /// 0034765 // regulation of ion transmembrane transport // inferred from electronic annotation /// 0070588 // calcium ion transmembrane transport // inferred from electronic annotation,0005244 // voltage-gated ion channel activity // inferred from electronic annotation /// 0005262 // calcium channel activity // inferred from electronic annotation
209439_s_at,6.831225542647059,5.756962033701924,-1.0742635089451351,9.797859094146163e-06,8.002953479488228e-05,209439_s_at,PHKA2,"phosphorylase kinase, alpha 2 (liver)",0005975 // carbohydrate metabolic process // traceable author statement /// 0005976 // polysaccharide metabolic process // inferred from electronic annotation /// 0005977 // glycogen metabolic process // inferred from electronic annotation /// 0005980 // glycogen catabolic process // traceable author statement /// 0006006 // glucose metabolic process // traceable author statement /// 0006091 // generation of precursor metabolites and energy // traceable author statement /// 0006464 // cellular protein modification process // traceable author statement /// 0006468 // protein phosphorylation // traceable author statement /// 0044281 // small molecule metabolic process // traceable author statement,"0003824 // catalytic activity // inferred from electronic annotation /// 0004553 // hydrolase activity, hydrolyzing O-glycosyl compounds // inferred from electronic annotation /// 0004689 // phosphorylase kinase activity // traceable author statement /// 0005516 // calmodulin binding // inferred from electronic annotation"
235057_at,5.378413562117647,4.304274154086539,-1.0741394080311082,6.584124903187738e-11,1.4776108268547843e-09,235057_at,ITCH,itchy E3 ubiquitin protein ligase,"0000209 // protein polyubiquitination // inferred from electronic annotation /// 0001558 // regulation of cell growth // non-traceable author statement /// 0002376 // immune system process // inferred from electronic annotation /// 0002669 // positive regulation of T cell anergy // inferred from electronic annotation /// 0006511 // ubiquitin-dependent protein catabolic process // inferred from direct assay /// 0006511 // ubiquitin-dependent protein catabolic process // non-traceable author statement /// 0006915 // apoptotic process // inferred from electronic annotation /// 0006954 // inflammatory response // non-traceable author statement /// 0007219 // Notch signaling pathway // traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation /// 0016032 // viral process // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from direct assay /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0032088 // negative regulation of NF-kappaB transcription factor activity // inferred from sequence or structural similarity /// 0032480 // negative regulation of type I interferon production // traceable author statement /// 0035519 // protein K29-linked ubiquitination // inferred from direct assay /// 0035872 // nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway // traceable author statement /// 0042787 // protein ubiquitination involved in ubiquitin-dependent protein catabolic process // not recorded /// 0043066 // negative regulation of apoptotic process // inferred from mutant phenotype /// 0045087 // innate immune response // traceable author statement /// 0045732 // positive regulation of protein catabolic process // inferred from electronic annotation /// 0046329 // negative regulation of JNK cascade // inferred from sequence or structural similarity /// 0046642 // negative regulation of alpha-beta T cell proliferation // inferred from electronic annotation /// 0046718 // viral entry into host cell // traceable author statement /// 0050687 // negative regulation of defense response to virus // inferred from mutant phenotype /// 0051607 // defense response to virus // inferred from electronic annotation /// 0070423 // nucleotide-binding oligomerization domain containing signaling pathway // traceable author statement /// 0070534 // protein K63-linked ubiquitination // inferred from direct assay /// 0070936 // protein K48-linked ubiquitination // inferred from direct assay /// 0090085 // regulation of protein deubiquitination // inferred from sequence or structural similarity",0004842 // ubiquitin-protein transferase activity // inferred from direct assay /// 0004842 // ubiquitin-protein transferase activity // non-traceable author statement /// 0004842 // ubiquitin-protein transferase activity // traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0016874 // ligase activity // inferred from electronic annotation /// 0043021 // ribonucleoprotein complex binding // inferred from physical interaction /// 0045236 // CXCR chemokine receptor binding // inferred from physical interaction
1554004_a_at,3.864428186117647,2.790434604721154,-1.073993581396493,1.2343470208713685e-06,1.2147390200529827e-05,1554004_a_at,ARHGEF28,Rho guanine nucleotide exchange factor (GEF) 28,0021955 // central nervous system neuron axonogenesis // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0032319 // regulation of Rho GTPase activity // inferred from electronic annotation /// 0032321 // positive regulation of Rho GTPase activity // inferred from electronic annotation /// 0035023 // regulation of Rho protein signal transduction // inferred from electronic annotation /// 0035556 // intracellular signal transduction // inferred from electronic annotation /// 0043547 // positive regulation of GTPase activity // inferred from electronic annotation /// 0060052 // neurofilament cytoskeleton organization // inferred from electronic annotation,0003723 // RNA binding // inferred from electronic annotation /// 0005085 // guanyl-nucleotide exchange factor activity // inferred from electronic annotation /// 0005089 // Rho guanyl-nucleotide exchange factor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0005543 // phospholipid binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
229984_at,5.7899214103529415,4.7159437110480775,-1.073977699304864,3.2707880930408556e-08,4.449559903541298e-07,229984_at,DTWD1,DTW domain containing 1,,
212130_x_at,11.06146003064706,9.987829800278847,-1.073630230368213,3.965854193428659e-05,0.00028019722462542757,212130_x_at,EIF1,eukaryotic translation initiation factor 1,0006412 // translation // inferred from electronic annotation /// 0006413 // translational initiation // inferred from electronic annotation /// 0006446 // regulation of translational initiation // traceable author statement /// 0006950 // response to stress // non-traceable author statement /// 0009048 // dosage compensation by inactivation of X chromosome // inferred from electronic annotation,"0003743 // translation initiation factor activity // non-traceable author statement /// 0008135 // translation factor activity, nucleic acid binding // traceable author statement /// 0044822 // poly(A) RNA binding // inferred from direct assay"
211535_s_at,8.349388913705882,7.275820072557692,-1.07356884114819,8.187459127134842e-05,0.0005364505782711795,211535_s_at,FGFR1,fibroblast growth factor receptor 1,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0000165 // MAPK cascade // traceable author statement /// 0001501 // skeletal system development // traceable author statement /// 0001525 // angiogenesis // inferred from electronic annotation /// 0001657 // ureteric bud development // inferred from electronic annotation /// 0001701 // in utero embryonic development // inferred from electronic annotation /// 0001759 // organ induction // inferred from electronic annotation /// 0001764 // neuron migration // traceable author statement /// 0002053 // positive regulation of mesenchymal cell proliferation // inferred from electronic annotation /// 0002062 // chondrocyte differentiation // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006468 // protein phosphorylation // non-traceable author statement /// 0007173 // epidermal growth factor receptor signaling pathway // traceable author statement /// 0007411 // axon guidance // traceable author statement /// 0007420 // brain development // inferred from electronic annotation /// 0007435 // salivary gland morphogenesis // inferred from electronic annotation /// 0007605 // sensory perception of sound // inferred from electronic annotation /// 0008284 // positive regulation of cell proliferation // inferred from direct assay /// 0008284 // positive regulation of cell proliferation // inferred from genetic interaction /// 0008284 // positive regulation of cell proliferation // inferred from mutant phenotype /// 0008286 // insulin receptor signaling pathway // traceable author statement /// 0008543 // fibroblast growth factor receptor signaling pathway // inferred from direct assay /// 0008543 // fibroblast growth factor receptor signaling pathway // inferred from genetic interaction /// 0008543 // fibroblast growth factor receptor signaling pathway // inferred from physical interaction /// 0008543 // fibroblast growth factor receptor signaling pathway // traceable author statement /// 0010468 // regulation of gene expression // inferred from electronic annotation /// 0010518 // positive regulation of phospholipase activity // traceable author statement /// 0010629 // negative regulation of gene expression // inferred from electronic annotation /// 0010863 // positive regulation of phospholipase C activity // inferred from direct assay /// 0010976 // positive regulation of neuron projection development // inferred from electronic annotation /// 0014068 // positive regulation of phosphatidylinositol 3-kinase signaling // traceable author statement /// 0016310 // phosphorylation // inferred from electronic annotation /// 0016477 // cell migration // traceable author statement /// 0018108 // peptidyl-tyrosine phosphorylation // inferred from direct assay /// 0021769 // orbitofrontal cortex development // inferred from electronic annotation /// 0021847 // ventricular zone neuroblast division // inferred from electronic annotation /// 0030324 // lung development // inferred from electronic annotation /// 0030326 // embryonic limb morphogenesis // inferred from electronic annotation /// 0030901 // midbrain development // inferred from electronic annotation /// 0035607 // fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development // inferred from electronic annotation /// 0038095 // Fc-epsilon receptor signaling pathway // traceable author statement /// 0042127 // regulation of cell proliferation // inferred from electronic annotation /// 0042472 // inner ear morphogenesis // inferred from electronic annotation /// 0042473 // outer ear morphogenesis // inferred from electronic annotation /// 0042474 // middle ear morphogenesis // inferred from electronic annotation /// 0043009 // chordate embryonic development // traceable author statement /// 0043066 // negative regulation of apoptotic process // inferred from electronic annotation /// 0043406 // positive regulation of MAP kinase activity // inferred from direct assay /// 0043410 // positive regulation of MAPK cascade // inferred from mutant phenotype /// 0045087 // innate immune response // traceable author statement /// 0045595 // regulation of cell differentiation // traceable author statement /// 0045666 // positive regulation of neuron differentiation // inferred from mutant phenotype /// 0045787 // positive regulation of cell cycle // inferred from electronic annotation /// 0046777 // protein autophosphorylation // inferred from direct assay /// 0048011 // neurotrophin TRK receptor signaling pathway // traceable author statement /// 0048015 // phosphatidylinositol-mediated signaling // traceable author statement /// 0048339 // paraxial mesoderm development // inferred from electronic annotation /// 0048378 // regulation of lateral mesodermal cell fate specification // inferred from electronic annotation /// 0048469 // cell maturation // inferred from electronic annotation /// 0048514 // blood vessel morphogenesis // inferred from electronic annotation /// 0048699 // generation of neurons // inferred from electronic annotation /// 0048705 // skeletal system morphogenesis // traceable author statement /// 0048762 // mesenchymal cell differentiation // inferred from electronic annotation /// 0060045 // positive regulation of cardiac muscle cell proliferation // inferred from electronic annotation /// 0060117 // auditory receptor cell development // inferred from electronic annotation /// 0060173 // limb development // inferred from electronic annotation /// 0060445 // branching involved in salivary gland morphogenesis // inferred from electronic annotation /// 0060484 // lung-associated mesenchyme development // inferred from electronic annotation /// 0060665 // regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling // inferred from electronic annotation /// 0090080 // positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway // inferred from electronic annotation /// 2001239 // regulation of extrinsic apoptotic signaling pathway in absence of ligand // inferred from electronic annotation","0000166 // nucleotide binding // inferred from electronic annotation /// 0004672 // protein kinase activity // inferred from electronic annotation /// 0004713 // protein tyrosine kinase activity // inferred from direct assay /// 0004714 // transmembrane receptor protein tyrosine kinase activity // inferred from electronic annotation /// 0005007 // fibroblast growth factor-activated receptor activity // inferred from direct assay /// 0005007 // fibroblast growth factor-activated receptor activity // traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from electronic annotation /// 0008201 // heparin binding // inferred from direct assay /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016772 // transferase activity, transferring phosphorus-containing groups // inferred from electronic annotation /// 0017134 // fibroblast growth factor binding // inferred from direct assay /// 0042802 // identical protein binding // inferred from physical interaction /// 0042803 // protein homodimerization activity // inferred from physical interaction"
239118_at,3.469832223,2.3965162172980765,-1.0733160057019235,1.8833410122964117e-17,1.2280868471938573e-15,239118_at,KCNA2,"potassium voltage-gated channel, shaker-related subfamily, member 2",0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006813 // potassium ion transport // traceable author statement /// 0007268 // synaptic transmission // traceable author statement /// 0021633 // optic nerve structural organization // inferred from electronic annotation /// 0034765 // regulation of ion transmembrane transport // inferred from electronic annotation /// 0051259 // protein oligomerization // inferred from electronic annotation /// 0051260 // protein homooligomerization // inferred from electronic annotation /// 0055085 // transmembrane transport // inferred from electronic annotation /// 0071805 // potassium ion transmembrane transport // inferred from electronic annotation,0005216 // ion channel activity // inferred from electronic annotation /// 0005244 // voltage-gated ion channel activity // inferred from electronic annotation /// 0005249 // voltage-gated potassium channel activity // traceable author statement /// 0005251 // delayed rectifier potassium channel activity // traceable author statement /// 0005267 // potassium channel activity // traceable author statement /// 0005515 // protein binding // inferred from electronic annotation /// 0015271 // outward rectifier potassium channel activity // inferred from electronic annotation
212788_x_at,14.174085086470589,13.101153639038461,-1.0729314474321274,1.6945155810048114e-08,2.4267899736463293e-07,212788_x_at,FTL,"ferritin, light polypeptide",0006826 // iron ion transport // inferred from electronic annotation /// 0006879 // cellular iron ion homeostasis // traceable author statement /// 0006892 // post-Golgi vesicle-mediated transport // traceable author statement /// 0008219 // cell death // inferred from electronic annotation /// 0055072 // iron ion homeostasis // traceable author statement /// 0055085 // transmembrane transport // traceable author statement /// 0055114 // oxidation-reduction process // inferred from electronic annotation /// 0061024 // membrane organization // traceable author statement,0005506 // iron ion binding // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0008199 // ferric iron binding // inferred from electronic annotation /// 0016491 // oxidoreductase activity // inferred from electronic annotation /// 0042802 // identical protein binding // inferred from physical interaction /// 0046872 // metal ion binding // inferred from electronic annotation /// 0046914 // transition metal ion binding // inferred from electronic annotation
242385_at,3.540933001294118,2.4687521824326923,-1.0721808188614257,1.0067840209820312e-07,1.242409151974253e-06,242385_at,RORB,RAR-related orphan receptor B,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // traceable author statement /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007601 // visual perception // inferred from electronic annotation /// 0010467 // gene expression // traceable author statement /// 0030522 // intracellular receptor signaling pathway // inferred from electronic annotation /// 0030522 // intracellular receptor signaling pathway // traceable author statement /// 0035881 // amacrine cell differentiation // inferred from sequence or structural similarity /// 0042462 // eye photoreceptor cell development // inferred from sequence or structural similarity /// 0042752 // regulation of circadian rhythm // inferred from sequence or structural similarity /// 0043401 // steroid hormone mediated signaling pathway // inferred from electronic annotation /// 0045668 // negative regulation of osteoblast differentiation // inferred from sequence or structural similarity /// 0045892 // negative regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0045893 // positive regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0046548 // retinal rod cell development // inferred from sequence or structural similarity /// 0046549 // retinal cone cell development // inferred from sequence or structural similarity /// 0048511 // rhythmic process // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation /// 0060041 // retina development in camera-type eye // inferred from sequence or structural similarity /// 0071300 // cellular response to retinoic acid // inferred from sequence or structural similarity",0003677 // DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from sequence or structural similarity /// 0003707 // steroid hormone receptor activity // inferred from electronic annotation /// 0004879 // ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0043565 // sequence-specific DNA binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
226856_at,4.889338927,3.817244595336538,-1.072094331663462,2.3456268349468526e-06,2.1809534416450472e-05,226856_at,MUSTN1 /// TMEM110 /// TMEM110-MUSTN1,"musculoskeletal, embryonic nuclear protein 1 /// transmembrane protein 110 /// TMEM110-MUSTN1 readthrough",0030326 // embryonic limb morphogenesis // inferred from electronic annotation /// 0042060 // wound healing // inferred from electronic annotation /// 0042246 // tissue regeneration // inferred from electronic annotation,
1559840_s_at,3.437605236352941,2.3657069707980765,-1.0718982655548643,4.01467908218519e-19,3.445238516141281e-17,1559840_s_at,TBX18,T-box 18,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from sequence or structural similarity /// 0001756 // somitogenesis // inferred from electronic annotation /// 0002053 // positive regulation of mesenchymal cell proliferation // inferred from electronic annotation /// 0003163 // sinoatrial node development // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0007605 // sensory perception of sound // inferred from electronic annotation /// 0009948 // anterior/posterior axis specification // inferred from electronic annotation /// 0016331 // morphogenesis of embryonic epithelium // inferred from electronic annotation /// 0022409 // positive regulation of cell-cell adhesion // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0048646 // anatomical structure formation involved in morphogenesis // inferred from electronic annotation /// 0050679 // positive regulation of epithelial cell proliferation // inferred from electronic annotation /// 0051145 // smooth muscle cell differentiation // inferred from electronic annotation /// 0060829 // negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation // inferred from sequence or structural similarity /// 0090103 // cochlea morphogenesis // inferred from electronic annotation /// 2000729 // positive regulation of mesenchymal cell proliferation involved in ureter development // inferred from electronic annotation",0000976 // transcription regulatory region sequence-specific DNA binding // inferred from sequence or structural similarity /// 0001106 // RNA polymerase II transcription corepressor activity // inferred from sequence or structural similarity /// 0003677 // DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0042803 // protein homodimerization activity // inferred from sequence or structural similarity /// 0046982 // protein heterodimerization activity // inferred from sequence or structural similarity
219242_at,7.202012572,6.130779913288462,-1.071232658711538,5.702277738037974e-07,6.0459359570553535e-06,219242_at,CEP63,centrosomal protein 63kDa,0000077 // DNA damage checkpoint // inferred from sequence or structural similarity /// 0000086 // G2/M transition of mitotic cell cycle // traceable author statement /// 0000278 // mitotic cell cycle // traceable author statement /// 0006974 // cellular response to DNA damage stimulus // inferred from electronic annotation /// 0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitotic nuclear division // inferred from electronic annotation /// 0007099 // centriole replication // inferred from sequence or structural similarity /// 0042770 // signal transduction in response to DNA damage // inferred from sequence or structural similarity /// 0051225 // spindle assembly // inferred from sequence or structural similarity /// 0051301 // cell division // inferred from electronic annotation,0005515 // protein binding // inferred from physical interaction
202499_s_at,7.741631222352941,6.671321779163462,-1.0703094431894797,0.0026361601388110887,0.011286396628190337,202499_s_at,SLC2A3,"solute carrier family 2 (facilitated glucose transporter), member 3",0005975 // carbohydrate metabolic process // traceable author statement /// 0006766 // vitamin metabolic process // traceable author statement /// 0006767 // water-soluble vitamin metabolic process // traceable author statement /// 0006810 // transport // inferred from electronic annotation /// 0008643 // carbohydrate transport // inferred from electronic annotation /// 0008645 // hexose transport // traceable author statement /// 0015758 // glucose transport // traceable author statement /// 0019852 // L-ascorbic acid metabolic process // traceable author statement /// 0044281 // small molecule metabolic process // traceable author statement /// 0055085 // transmembrane transport // traceable author statement,0005215 // transporter activity // inferred from electronic annotation /// 0005355 // glucose transmembrane transporter activity // inferred from electronic annotation /// 0022857 // transmembrane transporter activity // inferred from electronic annotation /// 0022891 // substrate-specific transmembrane transporter activity // inferred from electronic annotation
225591_at,6.461158835882353,5.390860455692307,-1.0702983801900459,0.00014062060151029472,0.0008668321447741558,225591_at,FBXO25,F-box protein 25,0016567 // protein ubiquitination // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from sequence or structural similarity /// 0016567 // protein ubiquitination // non-traceable author statement,0003779 // actin binding // inferred from electronic annotation /// 0004842 // ubiquitin-protein transferase activity // non-traceable author statement /// 0005515 // protein binding // inferred from physical interaction
208016_s_at,4.053013800411764,2.983083414009615,-1.0699303864021492,0.0028121294492121094,0.011941959578640653,208016_s_at,AGTR1,"angiotensin II receptor, type 1",0001558 // regulation of cell growth // non-traceable author statement /// 0001822 // kidney development // inferred from mutant phenotype /// 0002018 // renin-angiotensin regulation of aldosterone production // non-traceable author statement /// 0002034 // regulation of blood vessel size by renin-angiotensin // inferred by curator /// 0003081 // regulation of systemic arterial blood pressure by renin-angiotensin // inferred by curator /// 0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // inferred from direct assay /// 0007200 // phospholipase C-activating G-protein coupled receptor signaling pathway // non-traceable author statement /// 0007204 // positive regulation of cytosolic calcium ion concentration // inferred from direct assay /// 0007266 // Rho protein signal transduction // inferred from direct assay /// 0010744 // positive regulation of macrophage derived foam cell differentiation // inferred by curator /// 0010873 // positive regulation of cholesterol esterification // inferred from mutant phenotype /// 0019229 // regulation of vasoconstriction // inferred by curator /// 0019229 // regulation of vasoconstriction // inferred from direct assay /// 0019229 // regulation of vasoconstriction // non-traceable author statement /// 0019722 // calcium-mediated signaling // inferred from direct assay /// 0032270 // positive regulation of cellular protein metabolic process // inferred from mutant phenotype /// 0032430 // positive regulation of phospholipase A2 activity // inferred from mutant phenotype /// 0033864 // positive regulation of NAD(P)H oxidase activity // traceable author statement /// 0034374 // low-density lipoprotein particle remodeling // non-traceable author statement /// 0035813 // regulation of renal sodium excretion // non-traceable author statement /// 0038166 // angiotensin-activated signaling pathway // inferred from direct assay /// 0042127 // regulation of cell proliferation // non-traceable author statement /// 0042312 // regulation of vasodilation // inferred by curator /// 0050727 // regulation of inflammatory response // inferred by curator /// 0050729 // positive regulation of inflammatory response // traceable author statement /// 0051482 // positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway // inferred from direct assay /// 0060326 // cell chemotaxis // inferred from direct assay /// 0086097 // phospholipase C-activating angiotensin-activated signaling pathway // inferred from direct assay /// 0086097 // phospholipase C-activating angiotensin-activated signaling pathway // inferred from physical interaction /// 2000379 // positive regulation of reactive oxygen species metabolic process // traceable author statement,0001596 // angiotensin type I receptor activity // inferred from direct assay /// 0001596 // angiotensin type I receptor activity // inferred from physical interaction /// 0004871 // signal transducer activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0004945 // angiotensin type II receptor activity // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0010698 // acetyltransferase activator activity // inferred from mutant phenotype /// 0031711 // bradykinin receptor binding // inferred from physical interaction /// 0046982 // protein heterodimerization activity // inferred from physical interaction
241535_at,3.849079053411765,2.780236763057692,-1.0688422903540729,0.00035910918058898185,0.0019870052683866627,241535_at,LOC101060391,formin-like protein 16-like,,
225647_s_at,5.402436994117646,4.334912043038461,-1.0675249510791849,0.007144923911742968,0.026325714047054576,225647_s_at,CTSC,cathepsin C,0001913 // T cell mediated cytotoxicity // inferred from electronic annotation /// 0006508 // proteolysis // inferred from direct assay /// 0006915 // apoptotic process // inferred from electronic annotation /// 0006955 // immune response // traceable author statement /// 0007568 // aging // inferred from electronic annotation /// 0010033 // response to organic substance // inferred from electronic annotation /// 1903052 // positive regulation of proteolysis involved in cellular protein catabolic process // inferred from sequence or structural similarity /// 2001235 // positive regulation of apoptotic signaling pathway // inferred from electronic annotation,0004252 // serine-type endopeptidase activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0008233 // peptidase activity // inferred from electronic annotation /// 0008234 // cysteine-type peptidase activity // inferred from direct assay /// 0016505 // peptidase activator activity involved in apoptotic process // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0019902 // phosphatase binding // inferred from sequence or structural similarity /// 0031404 // chloride ion binding // inferred from electronic annotation /// 0042802 // identical protein binding // inferred from electronic annotation /// 0043621 // protein self-association // inferred from electronic annotation /// 0051087 // chaperone binding // inferred from sequence or structural similarity
205249_at,8.378897604647062,7.3113958220192306,-1.067501782627831,0.0004765382817651531,0.00255315430258764,205249_at,EGR2,early growth response 2,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // inferred from sequence or structural similarity /// 0006611 // protein export from nucleus // inferred from sequence or structural similarity /// 0007420 // brain development // traceable author statement /// 0007422 // peripheral nervous system development // traceable author statement /// 0007611 // learning or memory // inferred from electronic annotation /// 0007622 // rhythmic behavior // inferred from electronic annotation /// 0008045 // motor neuron axon guidance // inferred from electronic annotation /// 0008219 // cell death // inferred from electronic annotation /// 0014037 // Schwann cell differentiation // inferred from electronic annotation /// 0016925 // protein sumoylation // inferred from electronic annotation /// 0021569 // rhombomere 3 development // inferred from electronic annotation /// 0021612 // facial nerve structural organization // inferred from electronic annotation /// 0021660 // rhombomere 3 formation // inferred from electronic annotation /// 0021666 // rhombomere 5 formation // inferred from electronic annotation /// 0030278 // regulation of ossification // inferred from electronic annotation /// 0032868 // response to insulin // inferred from electronic annotation /// 0035284 // brain segmentation // inferred from electronic annotation /// 0035914 // skeletal muscle cell differentiation // not recorded /// 0042552 // myelination // not recorded /// 0043066 // negative regulation of apoptotic process // not recorded /// 0045444 // fat cell differentiation // inferred from sequence or structural similarity /// 0045893 // positive regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0048168 // regulation of neuronal synaptic plasticity // not recorded /// 0071310 // cellular response to organic substance // inferred from electronic annotation /// 0071320 // cellular response to cAMP // not recorded /// 0071371 // cellular response to gonadotropin stimulus // not recorded",0001102 // RNA polymerase II activating transcription factor binding // inferred from sequence or structural similarity /// 0003676 // nucleic acid binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0003682 // chromatin binding // inferred from sequence or structural similarity /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0016874 // ligase activity // inferred from electronic annotation /// 0031625 // ubiquitin protein ligase binding // inferred from physical interaction /// 0044212 // transcription regulatory region DNA binding // inferred from sequence or structural similarity /// 0046872 // metal ion binding // inferred from electronic annotation /// 0071837 // HMG box domain binding // inferred from electronic annotation
1554077_a_at,4.7357111998235295,3.668826759740384,-1.0668844400831454,8.356530430598811e-05,0.000546086056479469,1554077_a_at,TMEM53,transmembrane protein 53,,
224584_at,11.729125895294118,10.662551804019232,-1.0665740912748856,1.0116106327129253e-08,1.5023863053833672e-07,224584_at,TMEM230,transmembrane protein 230,,
207735_at,4.772936426470588,3.7068086415096158,-1.0661277849609725,3.490440115673779e-08,4.727164542763255e-07,207735_at,RNF125,"ring finger protein 125, E3 ubiquitin protein ligase",0002376 // immune system process // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from electronic annotation /// 0032480 // negative regulation of type I interferon production // traceable author statement /// 0045087 // innate immune response // traceable author statement,0004842 // ubiquitin-protein transferase activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0016874 // ligase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
