ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value,ID,Gene Symbol,Gene Title,Gene Ontology Biological Process,Gene Ontology Molecular Function
212913_at,4.086876893,5.483030199951923,1.3961533069519225,5.105970220423245e-06,4.4248769237929547e-05,212913_at,MSH5-SAPCD1 /// SAPCD1,MSH5-SAPCD1 readthrough (NMD candidate) /// suppressor APC domain containing 1,0000710 // meiotic mismatch repair //  /// 0006200 // ATP catabolic process //  /// 0006298 // mismatch repair // inferred from electronic annotation /// 0006298 // mismatch repair // traceable author statement /// 0007126 // meiotic nuclear division // inferred from electronic annotation /// 0007126 // meiotic nuclear division // traceable author statement /// 0007131 // reciprocal meiotic recombination //  /// 0007131 // reciprocal meiotic recombination // traceable author statement /// 0007136 // meiotic prophase II // traceable author statement /// 0045143 // homologous chromosome segregation //  /// 0051026 // chiasma assembly //,0000166 // nucleotide binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0003684 // damaged DNA binding //  /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from electronic annotation /// 0008094 // DNA-dependent ATPase activity //  /// 0030983 // mismatched DNA binding // inferred from electronic annotation /// 0030983 // mismatched DNA binding //
212915_at,9.301160436941176,7.175715471028846,-2.1254449659123296,4.034070650930834e-08,5.392494294811511e-07,212915_at,PDZRN3,PDZ domain containing ring finger 3,0007528 // neuromuscular junction development // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from electronic annotation /// 0016567 // protein ubiquitination // inferred from sequence or structural similarity,0004842 // ubiquitin-protein transferase activity // inferred from sequence or structural similarity /// 0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0016874 // ligase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
212923_s_at,9.647625587647058,8.270124133403847,-1.3775014542432107,1.513928720788202e-07,1.7954957768774289e-06,212923_s_at,PXDC1,PX domain containing 1,0007154 // cell communication // inferred from electronic annotation,0035091 // phosphatidylinositol binding // inferred from electronic annotation
212925_at,4.272828775352941,5.37885878414423,1.106030008791289,4.6876404074716236e-05,0.0003256290260906119,212925_at,MISP,mitotic spindle positioning,0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitotic nuclear division // inferred from electronic annotation /// 0051301 // cell division // inferred from electronic annotation,0003779 // actin binding // inferred from electronic annotation
212931_at,6.0122862335882346,7.304971402153845,1.2926851685656109,8.374597889961629e-15,3.532281130109859e-13,212931_at,TCF20,transcription factor 20 (AR1),"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // non-traceable author statement",0003677 // DNA binding // non-traceable author statement /// 0003713 // transcription coactivator activity // non-traceable author statement /// 0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0044822 // poly(A) RNA binding // inferred from direct assay /// 0046872 // metal ion binding // inferred from electronic annotation
212935_at,5.8121902886470584,6.903055772432692,1.0908654837856337,0.000255096309491166,0.001468660493219235,212935_at,MCF2L,MCF.2 cell line derived transforming sequence-like,0007264 // small GTPase mediated signal transduction // traceable author statement /// 0007266 // Rho protein signal transduction // inferred from electronic annotation /// 0032319 // regulation of Rho GTPase activity // inferred from electronic annotation /// 0032321 // positive regulation of Rho GTPase activity // inferred from electronic annotation /// 0035023 // regulation of Rho protein signal transduction // inferred from electronic annotation /// 0035556 // intracellular signal transduction // inferred from electronic annotation /// 0043065 // positive regulation of apoptotic process // traceable author statement /// 0043547 // positive regulation of GTPase activity // inferred from electronic annotation /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0048011 // neurotrophin TRK receptor signaling pathway // traceable author statement /// 0051056 // regulation of small GTPase mediated signal transduction // traceable author statement /// 0097190 // apoptotic signaling pathway // traceable author statement,0005085 // guanyl-nucleotide exchange factor activity // inferred from electronic annotation /// 0005089 // Rho guanyl-nucleotide exchange factor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0005543 // phospholipid binding // inferred from electronic annotation /// 0005545 // 1-phosphatidylinositol binding // inferred from electronic annotation
212936_at,6.356877546529412,4.994270606038461,-1.3626069404909504,3.1403233278775536e-07,3.5064588157166327e-06,212936_at,FAM172A,"family with sequence similarity 172, member A",,
212944_at,8.328040139411764,7.204665727682693,-1.1233744117290705,0.00014382610575293207,0.0008840956217917872,212944_at,SLC5A3,"solute carrier family 5 (sodium/myo-inositol cotransporter), member 3",0006020 // inositol metabolic process // inferred from electronic annotation /// 0006412 // translation // inferred from electronic annotation /// 0006412 // translation // non-traceable author statement /// 0006810 // transport // traceable author statement /// 0006811 // ion transport // inferred from electronic annotation /// 0006814 // sodium ion transport // inferred from electronic annotation /// 0007422 // peripheral nervous system development // inferred from electronic annotation /// 0015798 // myo-inositol transport // traceable author statement /// 0043576 // regulation of respiratory gaseous exchange // inferred from electronic annotation /// 0055085 // transmembrane transport // traceable author statement,0003735 // structural constituent of ribosome // inferred from electronic annotation /// 0003735 // structural constituent of ribosome // non-traceable author statement /// 0005215 // transporter activity // inferred from electronic annotation /// 0005367 // myo-inositol:sodium symporter activity // traceable author statement /// 0015293 // symporter activity // inferred from electronic annotation /// 0019843 // rRNA binding // inferred from electronic annotation
212950_at,7.687470774352939,5.810613449192308,-1.876857325160631,1.7344945263767634e-09,2.9948426686212395e-08,212950_at,GPR116,G protein-coupled receptor 116,0006112 // energy reserve metabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007166 // cell surface receptor signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // traceable author statement /// 0007218 // neuropeptide signaling pathway // inferred from electronic annotation /// 0019216 // regulation of lipid metabolic process // inferred from electronic annotation /// 0042593 // glucose homeostasis // inferred from electronic annotation /// 0043129 // surfactant homeostasis // inferred from electronic annotation /// 0045444 // fat cell differentiation // inferred from electronic annotation,0004871 // signal transducer activity // inferred from electronic annotation /// 0004888 // transmembrane signaling receptor activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation
212951_at,5.418882999882352,3.944547446759615,-1.474335553122737,7.925949278657866e-09,1.201973841844589e-07,212951_at,GPR116,G protein-coupled receptor 116,0006112 // energy reserve metabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007166 // cell surface receptor signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // traceable author statement /// 0007218 // neuropeptide signaling pathway // inferred from electronic annotation /// 0019216 // regulation of lipid metabolic process // inferred from electronic annotation /// 0042593 // glucose homeostasis // inferred from electronic annotation /// 0043129 // surfactant homeostasis // inferred from electronic annotation /// 0045444 // fat cell differentiation // inferred from electronic annotation,0004871 // signal transducer activity // inferred from electronic annotation /// 0004888 // transmembrane signaling receptor activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation
212960_at,4.099079169882352,5.527946726067308,1.4288675561849553,0.00016335014982553955,0.0009896201384535601,212960_at,TBC1D9,"TBC1 domain family, member 9 (with GRAM domain)",0032313 // regulation of Rab GTPase activity // inferred from electronic annotation /// 0032851 // positive regulation of Rab GTPase activity // inferred from electronic annotation /// 0043547 // positive regulation of GTPase activity // inferred from electronic annotation,0005096 // GTPase activator activity // inferred from electronic annotation /// 0005097 // Rab GTPase activator activity // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from electronic annotation
212961_x_at,7.5815220888235295,8.631800704788462,1.0502786159649329,0.00045845565070711864,0.002467414550827712,212961_x_at,CXorf40B,chromosome X open reading frame 40B,,0005515 // protein binding // inferred from physical interaction
212977_at,10.869139758823529,8.364346071913463,-2.504793686910066,1.5949726731454203e-11,3.9569097058001774e-10,212977_at,ACKR3,atypical chemokine receptor 3,0001525 // angiogenesis // inferred from electronic annotation /// 0001570 // vasculogenesis // inferred from electronic annotation /// 0006935 // chemotaxis // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor signaling pathway // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0016032 // viral process // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0031623 // receptor internalization // inferred from mutant phenotype /// 0070098 // chemokine-mediated signaling pathway // inferred from mutant phenotype /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from mutant phenotype /// 1902230 // negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage // inferred from mutant phenotype,0004871 // signal transducer activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0004950 // chemokine receptor activity // inferred from electronic annotation /// 0005044 // scavenger receptor activity // inferred from mutant phenotype /// 0005515 // protein binding // inferred from physical interaction /// 0015026 // coreceptor activity // inferred from electronic annotation /// 0016494 // C-X-C chemokine receptor activity // inferred from mutant phenotype /// 0019958 // C-X-C chemokine binding // inferred from mutant phenotype
212980_at,5.935671433235295,7.182070017798076,1.2463985845627814,0.00013440269442768286,0.0008328546977670415,212980_at,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)",0006508 // proteolysis // inferred from electronic annotation /// 0006511 // ubiquitin-dependent protein catabolic process // inferred from electronic annotation /// 0006950 // response to stress // inferred from electronic annotation /// 0016055 // Wnt signaling pathway // inferred from electronic annotation /// 0016579 // protein deubiquitination // inferred from direct assay /// 0032781 // positive regulation of ATPase activity // inferred from electronic annotation /// 0071108 // protein K48-linked deubiquitination // inferred from direct assay /// 0090263 // positive regulation of canonical Wnt signaling pathway // inferred from direct assay,0001671 // ATPase activator activity // inferred from electronic annotation /// 0004197 // cysteine-type endopeptidase activity // inferred from mutant phenotype /// 0004221 // ubiquitin thiolesterase activity // inferred from direct assay /// 0004843 // ubiquitin-specific protease activity // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0008233 // peptidase activity // inferred from electronic annotation /// 0008234 // cysteine-type peptidase activity // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0036459 // ubiquitinyl hydrolase activity // inferred from electronic annotation /// 0051087 // chaperone binding // inferred from electronic annotation
213001_at,8.767698059352941,5.430391433144231,-3.3373066262087105,2.4801774880938283e-16,1.3219297570573541e-14,213001_at,ANGPTL2,angiopoietin-like 2,0007275 // multicellular organismal development // traceable author statement,0005102 // receptor binding // traceable author statement
213004_at,8.558505621764706,5.822809418923077,-2.7356962028416287,3.8654112296496975e-17,2.4134601588537247e-15,213004_at,ANGPTL2,angiopoietin-like 2,0007275 // multicellular organismal development // traceable author statement,0005102 // receptor binding // traceable author statement
213005_s_at,9.595777154411765,7.161642847375001,-2.4341343070367643,4.0474383805241794e-09,6.53565501096536e-08,213005_s_at,KANK1,KN motif and ankyrin repeat domains 1,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0010977 // negative regulation of neuron projection development // inferred from direct assay /// 0030177 // positive regulation of Wnt signaling pathway // inferred from direct assay /// 0030336 // negative regulation of cell migration // inferred from mutant phenotype /// 0030837 // negative regulation of actin filament polymerization // inferred from direct assay /// 0035024 // negative regulation of Rho protein signal transduction // inferred from mutant phenotype /// 0035413 // positive regulation of catenin import into nucleus // inferred from mutant phenotype /// 0046627 // negative regulation of insulin receptor signaling pathway // inferred from mutant phenotype /// 0090303 // positive regulation of wound healing // inferred from mutant phenotype /// 1900025 // negative regulation of substrate adhesion-dependent cell spreading // inferred from direct assay /// 1900028 // negative regulation of ruffle assembly // inferred from direct assay /// 2000114 // regulation of establishment of cell polarity // inferred from mutant phenotype /// 2000393 // negative regulation of lamellipodium morphogenesis // inferred from direct assay",0005515 // protein binding // inferred from physical interaction /// 0008013 // beta-catenin binding // inferred from direct assay
213006_at,4.264214972352941,2.632127942375,-1.6320870299779413,4.436272157787079e-11,1.0216341691977257e-09,213006_at,CEBPD,"CCAAT/enhancer binding protein (C/EBP), delta","0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // traceable author statement",0003677 // DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from electronic annotation /// 0043565 // sequence-specific DNA binding // inferred from electronic annotation
213007_at,4.144139807823529,6.690291096192308,2.5461512883687787,6.348140690458367e-18,4.476423394632135e-16,213007_at,FANCI,"Fanconi anemia, complementation group I",0006281 // DNA repair // traceable author statement /// 0006974 // cellular response to DNA damage stimulus // inferred from electronic annotation /// 0007049 // cell cycle // inferred from electronic annotation /// 0031398 // positive regulation of protein ubiquitination // inferred from direct assay,0003677 // DNA binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0070182 // DNA polymerase binding // inferred from physical interaction
213008_at,3.7878546149999996,5.6125282774423075,1.8246736624423079,1.0189254277125797e-11,2.599903268776292e-10,213008_at,FANCI,"Fanconi anemia, complementation group I",0006281 // DNA repair // traceable author statement /// 0006974 // cellular response to DNA damage stimulus // inferred from electronic annotation /// 0007049 // cell cycle // inferred from electronic annotation /// 0031398 // positive regulation of protein ubiquitination // inferred from direct assay,0003677 // DNA binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0070182 // DNA polymerase binding // inferred from physical interaction
213010_at,8.14838649182353,7.036725175009615,-1.1116613168139144,2.482814176704083e-05,0.0001844921918997034,213010_at,PRKCDBP,"protein kinase C, delta binding protein",,0005080 // protein kinase C binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction
213029_at,9.248362112176471,7.947851198798077,-1.3005109133783943,0.0031125686411291142,0.013029673559149097,213029_at,NFIB,nuclear factor I/B,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0002062 // chondrocyte differentiation // inferred from sequence or structural similarity /// 0006260 // DNA replication // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // inferred from direct assay /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0010001 // glial cell differentiation // inferred from sequence or structural similarity /// 0021740 // principal sensory nucleus of trigeminal nerve development // inferred from sequence or structural similarity /// 0021960 // anterior commissure morphogenesis // inferred from sequence or structural similarity /// 0030324 // lung development // inferred from electronic annotation /// 0030900 // forebrain development // inferred from electronic annotation /// 0030902 // hindbrain development // inferred from electronic annotation /// 0043392 // negative regulation of DNA binding // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0060486 // Clara cell differentiation // inferred from sequence or structural similarity /// 0060509 // Type I pneumocyte differentiation // inferred from sequence or structural similarity /// 0060510 // Type II pneumocyte differentiation // inferred from sequence or structural similarity /// 0061141 // lung ciliated cell differentiation // inferred from sequence or structural similarity /// 0071679 // commissural neuron axon guidance // inferred from sequence or structural similarity /// 2000791 // negative regulation of mesenchymal cell proliferation involved in lung development // inferred from sequence or structural similarity /// 2000795 // negative regulation of epithelial cell proliferation involved in lung morphogenesis // inferred from sequence or structural similarity",0000978 // RNA polymerase II core promoter proximal region sequence-specific DNA binding // inferred from direct assay /// 0000981 // sequence-specific DNA binding RNA polymerase II transcription factor activity // inferred from direct assay /// 0001077 // RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription // inferred from direct assay /// 0001106 // RNA polymerase II transcription corepressor activity // inferred from direct assay /// 0003677 // DNA binding // inferred from direct assay /// 0003690 // double-stranded DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from electronic annotation
213033_s_at,5.6633442804705885,4.628064492019231,-1.0352797884513576,0.009086273113778756,0.032100440175864504,213033_s_at,NFIB,nuclear factor I/B,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0002062 // chondrocyte differentiation // inferred from sequence or structural similarity /// 0006260 // DNA replication // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // inferred from direct assay /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0010001 // glial cell differentiation // inferred from sequence or structural similarity /// 0021740 // principal sensory nucleus of trigeminal nerve development // inferred from sequence or structural similarity /// 0021960 // anterior commissure morphogenesis // inferred from sequence or structural similarity /// 0030324 // lung development // inferred from electronic annotation /// 0030900 // forebrain development // inferred from electronic annotation /// 0030902 // hindbrain development // inferred from electronic annotation /// 0043392 // negative regulation of DNA binding // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0060486 // Clara cell differentiation // inferred from sequence or structural similarity /// 0060509 // Type I pneumocyte differentiation // inferred from sequence or structural similarity /// 0060510 // Type II pneumocyte differentiation // inferred from sequence or structural similarity /// 0061141 // lung ciliated cell differentiation // inferred from sequence or structural similarity /// 0071679 // commissural neuron axon guidance // inferred from sequence or structural similarity /// 2000791 // negative regulation of mesenchymal cell proliferation involved in lung development // inferred from sequence or structural similarity /// 2000795 // negative regulation of epithelial cell proliferation involved in lung morphogenesis // inferred from sequence or structural similarity",0000978 // RNA polymerase II core promoter proximal region sequence-specific DNA binding // inferred from direct assay /// 0000981 // sequence-specific DNA binding RNA polymerase II transcription factor activity // inferred from direct assay /// 0001077 // RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription // inferred from direct assay /// 0001106 // RNA polymerase II transcription corepressor activity // inferred from direct assay /// 0003677 // DNA binding // inferred from direct assay /// 0003690 // double-stranded DNA binding // inferred from electronic annotation /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from electronic annotation
213036_x_at,3.952836910117647,5.198173392596154,1.2453364824785074,0.0011048146115914714,0.005307135775924214,213036_x_at,ATP2A3,"ATPase, Ca++ transporting, ubiquitous",0006810 // transport // traceable author statement /// 0006811 // ion transport // inferred from electronic annotation /// 0006812 // cation transport // inferred from electronic annotation /// 0006816 // calcium ion transport // traceable author statement /// 0007596 // blood coagulation // traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation /// 0034220 // ion transmembrane transport // traceable author statement /// 0055085 // transmembrane transport // traceable author statement /// 0070588 // calcium ion transmembrane transport // inferred from electronic annotation /// 0070588 // calcium ion transmembrane transport // traceable author statement,0000166 // nucleotide binding // inferred from electronic annotation /// 0005388 // calcium-transporting ATPase activity // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0019829 // cation-transporting ATPase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
213043_s_at,5.11187757082353,6.258846271673075,1.1469687008495457,0.0002367487356501687,0.0013737517800393958,213043_s_at,MED24 /// MIR6884,mediator complex subunit 24 /// microRNA 6884,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // non-traceable author statement /// 0006357 // regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0006366 // transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0006367 // transcription initiation from RNA polymerase II promoter // inferred from direct assay /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0010467 // gene expression // traceable author statement /// 0016573 // histone acetylation // inferred from electronic annotation /// 0019827 // stem cell maintenance // inferred from electronic annotation /// 0030518 // intracellular steroid hormone receptor signaling pathway // inferred from direct assay /// 0030521 // androgen receptor signaling pathway // inferred from direct assay /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay /// 0051291 // protein heterooligomerization // inferred from electronic annotation /// 2001141 // regulation of RNA biosynthetic process // inferred from electronic annotation",0001104 // RNA polymerase II transcription cofactor activity // inferred from direct assay /// 0003712 // transcription cofactor activity // inferred from direct assay /// 0003713 // transcription coactivator activity // inferred from electronic annotation /// 0004402 // histone acetyltransferase activity // inferred from electronic annotation /// 0004872 // receptor activity // inferred from direct assay /// 0030374 // ligand-dependent nuclear receptor transcription coactivator activity // non-traceable author statement /// 0042809 // vitamin D receptor binding // non-traceable author statement /// 0046966 // thyroid hormone receptor binding // inferred from direct assay
213050_at,3.4182824137058825,5.821206815432692,2.4029244017268097,8.229374055314839e-09,1.2445303590053438e-07,213050_at,COBL,cordon-bleu WH2 repeat protein,0000578 // embryonic axis specification // inferred from sequence or structural similarity /// 0001757 // somite specification // inferred from sequence or structural similarity /// 0001843 // neural tube closure // inferred from sequence or structural similarity /// 0001889 // liver development // inferred from sequence or structural similarity /// 0030041 // actin filament polymerization // inferred from sequence or structural similarity /// 0030903 // notochord development // inferred from sequence or structural similarity /// 0033504 // floor plate development // inferred from sequence or structural similarity /// 0048565 // digestive tract development // inferred from sequence or structural similarity /// 0048669 // collateral sprouting in absence of injury // inferred from sequence or structural similarity /// 0051639 // actin filament network formation // inferred from sequence or structural similarity /// 1900006 // positive regulation of dendrite development // inferred from sequence or structural similarity,0003779 // actin binding // inferred from electronic annotation /// 0003785 // actin monomer binding // inferred from sequence or structural similarity /// 0005515 // protein binding // inferred from electronic annotation
213058_at,6.260954043882353,5.175345598192308,-1.0856084456900446,0.0001768461398519502,0.0010628879492324181,213058_at,TTC28,tetratricopeptide repeat domain 28,0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitotic nuclear division // inferred from electronic annotation /// 0007346 // regulation of mitotic cell cycle // inferred from electronic annotation /// 0051301 // cell division // inferred from electronic annotation,0005515 // protein binding // inferred from electronic annotation
213068_at,10.497291246529413,6.097808204153846,-4.399483042375566,7.926970999107627e-13,2.4305963492151414e-11,213068_at,DPT,dermatopontin,0007155 // cell adhesion // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0030199 // collagen fibril organization // inferred from electronic annotation,
213071_at,11.076019390411764,6.82580529575,-4.2502140946617635,2.9298746822139687e-18,2.1965608555021457e-16,213071_at,DPT,dermatopontin,0007155 // cell adhesion // inferred from electronic annotation /// 0008285 // negative regulation of cell proliferation // inferred from electronic annotation /// 0030199 // collagen fibril organization // inferred from electronic annotation,
213085_s_at,5.335500911823529,7.4952381271826924,2.159737215359163,1.8018060737289954e-13,6.204465217542892e-12,213085_s_at,WWC1,WW and C2 domain containing 1,"0000122 // negative regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0016477 // cell migration // inferred from direct assay /// 0030010 // establishment of cell polarity // traceable author statement /// 0032386 // regulation of intracellular transport // traceable author statement /// 0035329 // hippo signaling // traceable author statement /// 0035330 // regulation of hippo signaling // inferred from mutant phenotype /// 0035331 // negative regulation of hippo signaling // inferred from direct assay /// 0043410 // positive regulation of MAPK cascade // inferred from direct assay /// 0046621 // negative regulation of organ growth // inferred from mutant phenotype","0003713 // transcription coactivator activity // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0019900 // kinase binding // inferred from physical interaction /// 0030674 // protein binding, bridging // inferred from electronic annotation /// 0032947 // protein complex scaffold // inferred from direct assay"
213088_s_at,7.18633534364706,8.351346075336538,1.1650107316894784,8.100726446730179e-07,8.32635685002046e-06,213088_s_at,DNAJC9,"DnaJ (Hsp40) homolog, subfamily C, member 9",0006412 // translation // inferred from electronic annotation /// 0035176 // social behavior // inferred from expression pattern,0003735 // structural constituent of ribosome // inferred from electronic annotation
213089_at,5.9927364207647065,9.259029225509616,3.26629280474491,3.4706320590469816e-20,3.488464588411145e-18,213089_at,LOC100272216,uncharacterized LOC100272216,,
213090_s_at,5.945104683176471,7.060572029182693,1.1154673460062225,1.5357572058107264e-08,2.2098627085669295e-07,213090_s_at,TAF4,"TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa","0001541 // ovarian follicle development // inferred from electronic annotation /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006352 // DNA-templated transcription, initiation // inferred from direct assay /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // traceable author statement /// 0006367 // transcription initiation from RNA polymerase II promoter // inferred from direct assay /// 0006367 // transcription initiation from RNA polymerase II promoter // traceable author statement /// 0006368 // transcription elongation from RNA polymerase II promoter // traceable author statement /// 0010467 // gene expression // traceable author statement /// 0016032 // viral process // traceable author statement /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay",0003677 // DNA binding // inferred from direct assay /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from direct assay /// 0003713 // transcription coactivator activity // traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0046982 // protein heterodimerization activity // inferred from electronic annotation
213095_x_at,8.259939772470588,7.223714302394232,-1.0362254700763565,4.9834982560176475e-05,0.0003435573466151158,213095_x_at,AIF1,allograft inflammatory factor 1,"0001774 // microglial cell activation // non-traceable author statement /// 0006911 // phagocytosis, engulfment // inferred from sequence or structural similarity /// 0006954 // inflammatory response // inferred from sequence or structural similarity /// 0006954 // inflammatory response // non-traceable author statement /// 0016601 // Rac protein signal transduction // inferred from sequence or structural similarity /// 0030041 // actin filament polymerization // inferred from direct assay /// 0042102 // positive regulation of T cell proliferation // inferred from direct assay /// 0048661 // positive regulation of smooth muscle cell proliferation // inferred from direct assay /// 0048662 // negative regulation of smooth muscle cell proliferation // inferred from direct assay /// 0051017 // actin filament bundle assembly // inferred from direct assay /// 0071346 // cellular response to interferon-gamma // inferred from expression pattern /// 0071346 // cellular response to interferon-gamma // inferred from sequence or structural similarity /// 0071672 // negative regulation of smooth muscle cell chemotaxis // inferred from direct assay /// 0071673 // positive regulation of smooth muscle cell chemotaxis // inferred from direct assay /// 0090026 // positive regulation of monocyte chemotaxis // inferred from direct assay /// 0097178 // ruffle assembly // inferred from sequence or structural similarity /// 0097178 // ruffle assembly // non-traceable author statement /// 1900087 // positive regulation of G1/S transition of mitotic cell cycle // inferred from direct assay /// 2000406 // positive regulation of T cell migration // inferred from direct assay",0003779 // actin binding // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from sequence or structural similarity /// 0005515 // protein binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation /// 0051015 // actin filament binding // inferred from direct assay
213100_at,3.407159247764706,4.741300542259616,1.3341412944949096,1.361554366211995e-10,2.878089688361134e-09,213100_at,UNC5B,unc-5 homolog B (C. elegans),0006915 // apoptotic process // traceable author statement /// 0007165 // signal transduction // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007411 // axon guidance // traceable author statement /// 0014068 // positive regulation of phosphatidylinositol 3-kinase signaling // inferred from mutant phenotype /// 0033564 // anterior/posterior axon guidance // inferred from electronic annotation /// 0042981 // regulation of apoptotic process // traceable author statement /// 0043065 // positive regulation of apoptotic process // traceable author statement /// 0043524 // negative regulation of neuron apoptotic process // inferred from mutant phenotype /// 2001240 // negative regulation of extrinsic apoptotic signaling pathway in absence of ligand // inferred from mutant phenotype,0005515 // protein binding // inferred from physical interaction
